cellID,layer,x,y,f_cult,farm_hectares,dC_10_1,dC_10_2,dC_10_3,dC_10_4,dC_10_5,dC_20_1,dC_20_2,dC_20_3,dC_20_4,dC_20_5,dC_30_1,dC_30_2,dC_30_3,dC_30_4,dC_30_5
Unique cell ID,County code,Longitude,Latitude,Fraction cultivated,Hectares cultivated,"Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density"
1403,2079,-86.23091714,40.54989893,0.764,191000,0.696929059,1.392276471,2.086044466,2.778235275,3.468851128,1.392276471,2.778235275,4.157894256,5.531271253,6.898384108,2.086044466,4.157894256,6.215609583,8.259250664,10.28887771
1404,2078,-85.63902626,40.50271023,0.766,191500,0.667504213,1.333607329,1.998311217,2.661617742,3.323528771,1.333607329,2.661617742,3.98404617,5.300907544,6.612216796,1.998311217,3.98404617,5.957255252,7.917988859,9.866297385
1405,1455,-85.04794132,40.4527613,0.816,204000,0.528881051,1.056926183,1.58413643,2.110512827,2.636056407,1.056926183,2.110512827,3.160768207,4.207700601,5.251318285,1.58413643,3.160768207,4.729923265,6.291629537,7.845914959
1406,2909,-84.4577063,40.40005815,0.772,193000,0.487657227,0.974334767,1.460033898,1.944755901,2.428502055,0.974334767,1.944755901,2.911273639,3.873898214,4.832639864,1.460033898,2.911273639,4.353753765,5.787508821,7.212573351
1407,783,-83.86836482,40.34460711,0.752,188000,0.483548796,0.966288647,1.448220474,1.929345198,2.409663738,0.966288647,1.929345198,2.889177017,3.845791467,4.799195912,1.448220474,2.889177017,4.32289448,5.749397716,7.168711578
1408,1733,-83.27996006,40.2864148,0.618,154500,0.527048767,1.052978552,1.577790821,2.101487038,2.624068669,1.052978552,2.101487038,3.145537181,4.185140705,5.220309334,1.577790821,3.145537181,4.703278649,6.251054793,7.788905184
1409,1066,-82.6925348,40.22548811,0.376,94000,0.529389124,1.057767524,1.585136476,2.111497255,2.636851138,1.057767524,2.111497255,3.161199401,4.206884172,5.248561776,1.585136476,3.161199401,4.728223231,6.286242422,7.835291427
1410,1825,-82.10613137,40.16183424,0.188,47000,0.271331896,0.54223533,0.81271076,1.082758647,1.352379452,0.54223533,1.082758647,1.621573633,2.158683967,2.694093329,0.81271076,1.621573633,2.426601039,3.2278054,4.025199136
1411,2220,-81.52079164,40.09546067,0.048,12000,0.260712843,0.520861116,0.780445571,1.039466955,1.29792602,0.520861116,1.039466955,1.555823514,2.069936791,2.581812785,0.780445571,1.555823514,2.326154074,3.091457494,3.851754017
1412,2739,-80.93655701,40.02637512,0.012,3000,0.203054441,0.405814393,0.608280133,0.810451942,1.012330098,0.405814393,0.810451942,1.213914881,1.616205442,2.017325858,0.608280133,1.213914881,1.816911779,2.417278364,3.015022173
1413,617,-80.35346838,39.95458561,0.03,7500,0.22594619,0.45129737,0.676054339,0.900217899,1.123788849,0.45129737,0.900217899,1.346767989,1.790954044,2.232782466,0.676054339,1.346767989,2.012162559,2.672259657,3.327080891
1414,1467,-79.77156617,39.88010039,0.054,13500,0.230948064,0.461400461,0.691357796,0.920820673,1.149789699,0.461400461,0.920820673,1.378265478,1.833739714,2.287248221,0.691357796,1.378265478,2.060739381,2.738795841,3.412451192
1415,3049,-79.19089024,39.80292799,0.076,19000,0.093419898,0.186846474,0.280279525,0.37371885,0.467164245,0.186846474,0.37371885,0.560615508,0.747534827,0.934475185,0.280279525,0.560615508,0.841002477,1.121434961,1.401907488
1416,2978,-78.61147995,39.72307717,0.024,6000,0.07540565,0.15078912,0.226150337,0.301489226,0.376805711,0.15078912,0.301489226,0.452099718,0.602619998,0.753049468,0.226150337,0.452099718,0.677846121,0.903387529,1.128721921
1417,1520,-78.03337409,39.64055691,0.11,27500,0.156914608,0.313504917,0.469771328,0.625714241,0.781334056,0.313504917,0.625714241,0.936631174,1.246258915,1.554600667,0.469771328,0.936631174,1.40059034,1.86165963,2.319849847
1418,1617,-77.45661091,39.55537646,0.254,63500,0.134084093,0.267868125,0.401352481,0.534537548,0.667423711,0.267868125,0.534537548,0.800011357,1.064292641,1.32738449,0.401352481,0.800011357,1.195987052,1.58928999,1.979930595
1419,1237,-76.88122807,39.46754525,0.18,45000,0.127315064,0.254349191,0.381102735,0.507576051,0.633769494,0.254349191,0.507576051,0.759683417,1.010674124,1.260551006,0.381102735,0.759683417,1.135751616,1.5093169,1.880388838
1420,321,-76.30726265,39.37707296,0.124,31000,0.24457253,0.48857135,0.731997246,0.974851005,1.217133414,0.48857135,0.974851005,1.458845259,1.94056041,2.420002751,0.731997246,1.458845259,2.180565288,2.897178579,3.608706381
1421,2845,-75.73475115,39.28396945,0.472,118000,0.220020146,0.439471467,0.658354757,0.876670809,1.09442042,0.439471467,0.876670809,1.311604382,1.74427854,2.174699637,0.658354757,1.311604382,1.959770324,2.602874029,3.240936947
1422,1713,-122.433999,37.63034889,0.004,1000,0.158446463,0.316503706,0.474172202,0.631452422,0.788344838,0.316503706,0.631452422,0.944849922,1.25669998,1.567006369,0.474172202,0.944849922,1.412045897,1.875772863,2.336043557
1423,1511,-121.8831079,37.75160572,0.024,6000,0.330146964,0.660000835,0.989561626,1.318829349,1.647804016,0.660000835,1.318829349,1.97648564,2.632969803,3.288281936,0.989561626,1.97648564,2.960772368,3.942422135,4.921435269
1424,969,-121.3304271,37.87036447,0.74,185000,0.758095589,1.515360955,2.271796835,3.027403964,3.782183079,1.515360955,3.027403964,4.536134916,6.041559703,7.543684213,2.271796835,4.536134916,6.793034124,9.042514339,11.28459544
1425,1535,-120.7759855,37.98661377,0.198,49500,0.135653483,0.271087852,0.406303318,0.541300092,0.676078387,0.271087852,0.541300092,0.810638414,1.079104512,1.346700076,0.406303318,0.810638414,1.213011005,1.613426802,2.011891521
1426,1749,-120.2198126,38.10034239,0.004,1000,0.273096458,0.546035457,0.818816923,1.091440783,1.363906962,0.546035457,1.091440783,1.636215386,2.180358674,2.723870057,0.818816923,1.636215386,2.452193391,3.266748942,4.079880043
1428,2108,-119.1023941,38.32019319,0.002,500,0.453638388,0.905940205,1.356907478,1.806542235,2.254846505,0.905940205,1.806542235,2.701822317,3.591796675,4.476481537,1.356907478,2.701822317,4.034799279,5.355893127,6.665158623
1429,1795,-118.5412107,38.42629354,0.002,500,0.069089418,0.138149433,0.207180086,0.276181417,0.345153468,0.138149433,0.276181417,0.414096279,0.551894344,0.68957594,0.207180086,0.414096279,0.62074968,0.827141393,1.03327252
1431,1470,-117.4140564,38.63079062,0.008,2000,0.136755003,0.273529282,0.410322743,0.547135292,0.683966835,0.273529282,0.547135292,0.820817278,1.094574489,1.368406173,0.410322743,0.820817278,1.231481069,1.642311578,2.053306268
1435,2443,-115.1415352,39.00868094,0.014,3500,0.111312344,0.222527096,0.333644365,0.444664257,0.555586882,0.222527096,0.444664257,0.666412347,0.88777223,1.108744771,0.333644365,0.666412347,0.998306864,1.329330833,1.65948717
1437,1906,-113.9967264,39.18191518,0.014,3500,0.080025692,0.160029087,0.240010215,0.319969105,0.399905788,0.160029087,0.319969105,0.47982029,0.639582876,0.799257097,0.240010215,0.47982029,0.719431017,0.958843187,1.198057589
1439,1906,-112.8466068,39.34457471,0.106,26500,0.163821615,0.327514833,0.491079784,0.654516594,0.817825391,0.327514833,0.654516594,0.981006305,1.306984991,1.632453676,0.491079784,0.981006305,1.46978302,1.957413384,2.443900853
1440,1906,-112.2696494,39.42191652,0.042,10500,0.182246818,0.364311117,0.546193091,0.727892932,0.909410836,0.364311117,0.727892932,1.090746993,1.452874847,1.814278042,0.546193091,1.090746993,1.63366693,2.174958123,2.714625795
1441,2410,-111.6914783,39.49658818,0.108,27000,0.343528734,0.686397433,1.028606941,1.3701581,1.711051755,0.686397433,1.3701581,2.051288748,2.729796124,3.405686975,1.028606941,2.051288748,3.068068193,4.078968048,5.084011083
1442,2592,-111.1121326,39.56858135,0.012,3000,0.217627671,0.434848469,0.651662855,0.868071291,1.084074238,0.434848469,0.868071291,1.299672155,1.729654748,2.158022757,0.651662855,1.299672155,1.944040345,2.584779871,3.221903179
1443,3096,-110.5316517,39.63788793,0.016,4000,0.126169022,0.252190855,0.378065614,0.503793418,0.629374382,0.252190855,0.503793418,0.754808623,1.005237406,1.2550807,0.378065614,0.754808623,1.130232181,1.504339441,1.877133556
1444,1380,-109.950076,39.70450009,0.002,500,0.160003303,0.319983386,0.479940305,0.639874118,0.79978488,0.319983386,0.639874118,0.959672649,1.279379436,1.598994934,0.479940305,0.959672649,1.439198568,1.918519596,2.397637271
1446,932,-108.7838024,39.82961101,0.004,1000,0.23795396,0.475577586,0.712871414,0.949835978,1.186471812,0.475577586,0.949835978,1.42277945,1.894412278,2.364738739,0.712871414,1.42277945,2.129738537,2.833763106,3.534867586
1447,932,-108.1991871,39.88809539,0.016,4000,0.40701897,0.813508537,1.219469408,1.624902293,2.029807897,0.813508537,1.624902293,2.43418693,3.241368111,4.046451497,1.219469408,2.43418693,3.644171674,4.849442751,6.050019269
1448,932,-107.6136418,39.94385658,0.014,3500,0.425437517,0.850133588,1.274089243,1.697305511,2.119783424,0.850133588,1.697305511,2.541524011,3.382797331,4.221133713,1.274089243,2.541524011,3.802332124,5.0565414,6.304179659
1449,2379,-107.0272091,39.99688809,0.012,3000,0.218213915,0.436061077,0.653541803,0.870656408,1.087405207,0.436061077,0.870656408,1.303788518,1.735459934,2.165673184,0.653541803,1.303788518,1.950748672,2.594430795,3.234843414
1450,2258,-106.4399315,40.0471837,0.004,1000,0.209827657,0.419610386,0.629348212,0.839041158,1.048689249,0.419610386,0.839041158,1.258292509,1.677364631,2.096257718,0.629348212,1.258292509,1.886833542,2.514971962,3.14270842
1452,281,-105.2630147,40.13954383,0.144,36000,0.254079468,0.507718383,0.760917301,1.013676772,1.265997351,0.507718383,1.013676772,1.51787959,2.020331262,2.521036213,0.760917301,1.51787959,2.270901801,3.019998865,3.765185714
1453,2046,-104.6734628,40.18159739,0.57,142500,0.250672706,0.500952531,0.750839923,1.000335333,1.24943921,0.500952531,1.000335333,1.498152002,1.99440613,2.489101313,0.750839923,1.498152002,2.241948365,2.982241143,3.719042466
1454,679,-104.0832407,40.22089317,0.376,94000,0.255146336,0.50982335,0.764031627,1.017771756,1.271044324,0.50982335,1.017771756,1.523849918,2.028062535,2.530414306,0.764031627,1.523849918,2.279470733,3.030909929,3.778183364
1455,679,-103.4923929,40.25742646,0.288,72000,0.259972334,0.519560294,0.778764306,1.037584796,1.296022191,0.519560294,1.037584796,1.554076918,2.069040076,2.582477683,0.778764306,1.554076918,2.32594936,3.094393153,3.859419817
1456,2299,-102.900964,40.29119286,0.726,181500,0.355334801,0.710200099,1.064596347,1.418523998,1.771983507,0.710200099,1.418523998,2.124975326,2.829557712,3.532274785,1.064596347,2.124975326,3.181149186,4.233130175,5.28093054
1457,161,-102.3089991,40.32218831,0.474,118500,0.34990782,0.699496618,1.048766538,1.397717724,1.746350318,0.699496618,1.397717724,2.094664464,2.790337987,3.48473944,1.048766538,2.094664464,3.137697651,4.177869969,5.215185292
1458,1923,-101.7165435,40.35040906,0.468,117000,0.329770987,0.658960979,0.987570631,1.315600599,1.643051538,0.658960979,1.315600599,1.969924103,2.621936733,3.271643733,0.987570631,1.969924103,2.947078109,3.919050345,4.885858507
1459,536,-101.1236427,40.37585168,0.458,114500,0.394979205,0.789595471,1.183849095,1.577740374,1.971269604,0.789595471,1.577740374,2.364437084,3.149687979,3.933495435,1.183849095,2.364437084,3.541771988,4.715861829,5.886714628
1460,463,-100.5303424,40.39851309,0.446,111500,0.365154407,0.729647694,1.09348069,1.456654223,1.81916912,0.729647694,1.456654223,2.18102621,2.902770278,3.621893051,1.09348069,2.18102621,3.262658912,4.338401151,5.408275279
1461,1263,-99.93668846,40.41839051,0.568,142000,0.411244998,0.821670814,1.231278503,1.640069118,2.048043714,0.821670814,1.640069118,2.455203345,3.267081928,4.075713298,1.231278503,2.455203345,3.671802988,4.88110589,6.083140511
1462,106,-99.34272692,40.43548153,0.822,205500,0.397346402,0.793941332,1.189785687,1.58488037,1.97922628,0.793941332,1.58488037,2.372824318,3.157780375,3.939755743,1.189785687,2.372824318,3.549140195,4.718757624,5.881700907
1463,2164,-98.74850402,40.44978405,0.84,210000,0.43439164,0.867946073,1.300664339,1.732547477,2.163596527,0.867946073,1.732547477,2.593812529,3.451749547,4.30636685,1.300664339,2.593812529,3.879472643,5.157672756,6.42844094
1464,206,-98.15406605,40.46129633,0.776,194000,0.512317617,1.023688483,1.534113641,2.043594139,2.552131021,1.023688483,2.043594139,3.059725334,4.072090434,5.080697804,1.534113641,3.059725334,4.576863313,6.08555581,7.585831061
1465,2607,-97.55945945,40.47001694,0.874,218500,0.524247193,1.047633597,1.570160063,2.091827442,2.612636583,1.047633597,2.091827442,3.132588337,4.169923087,5.203838495,1.570160063,3.132588337,4.687307783,6.234341363,7.773712038
1466,87,-96.96473071,40.47594483,0.806,201500,0.442146171,0.883674403,1.324585294,1.764879444,2.204557454,0.883674403,1.764879444,2.643619923,3.519900638,4.393726386,1.324585294,2.643619923,3.957120083,5.265101967,6.56758177
1467,1178,-96.36992639,40.47907925,0.692,173000,0.402575373,0.804802056,1.20668025,1.60821016,2.009391987,0.804802056,1.60821016,2.410225935,3.210851004,4.01008699,1.20668025,2.410225935,3.610642531,4.807935517,6.002110373
1468,2995,-95.77509308,40.47941983,0.772,193000,0.404427639,0.808577176,1.212448695,1.616042279,2.019358013,0.808577176,1.616042279,2.42239598,3.227638948,4.031771855,1.212448695,2.42239598,3.629844117,4.834795369,6.037251999
1469,1298,-95.1802774,40.47696652,0.7,175000,0.465571985,0.930949527,1.396132417,1.861120448,2.325913412,0.930949527,1.861120448,2.790511101,3.719119826,4.64694496,1.396132417,2.790511101,4.183130446,5.573984843,6.963068686
1470,1212,-94.58552594,40.47171963,0.402,100500,0.577911959,1.155172621,1.731782592,2.307742478,2.883052884,1.155172621,2.307742478,3.457714414,4.605093273,5.749883896,1.731782592,3.457714414,5.177811811,6.892091127,8.600568708
1471,2156,-93.99088527,40.4636798,0.256,64000,0.49792447,0.995368246,1.492331694,1.988815182,2.484819077,0.995368246,1.988815182,2.980343746,3.969956876,4.957657508,1.492331694,2.980343746,4.464046071,5.943448582,7.418561195
1472,905,-93.39640191,40.45284801,0.248,62000,0.409318609,0.818304778,1.226958659,1.635280409,2.043270179,0.818304778,1.635280409,2.450928124,3.265249153,4.078244728,1.226958659,2.450928124,3.671912546,4.889916078,6.104942875
1473,1202,-92.80212229,40.43922561,0.184,46000,0.365945891,0.731501444,1.096666999,1.461442896,1.825829476,0.731501444,1.461442896,2.189827079,2.916656715,3.641934527,1.096666999,2.189827079,3.279489429,4.365663238,5.448357696
1474,497,-92.20809277,40.42281424,0.368,92000,0.310285264,0.620223437,0.929814774,1.239059529,1.547957958,0.620223437,1.239059529,1.856510316,2.472577837,3.087264134,0.929814774,1.856510316,2.780093511,3.700571246,4.617950405
1475,1394,-91.61435958,40.40361593,0.436,109000,0.378846956,0.757207809,1.135083018,1.512473039,1.889378328,0.757207809,1.512473039,2.265799344,3.017190381,3.766649805,1.135083018,2.265799344,3.392161316,4.514181273,5.631871554
1476,1533,-91.02096881,40.38163302,0.622,155500,0.542156182,1.083142049,1.622959037,2.161608577,2.699092103,1.083142049,2.161608577,3.235411048,4.304560928,5.369069682,1.622959037,3.235411048,4.837394729,6.428948777,8.010111887
1477,2595,-90.42796638,40.35686819,0.524,131000,0.464756672,0.928640201,1.391651548,1.853791673,2.315061538,0.928640201,1.853791673,2.775462102,3.693659174,4.608390575,1.391651548,2.775462102,4.151457603,5.519663991,6.880107206
1478,2507,-89.83539805,40.32932444,0.75,187500,0.674047868,1.346687519,2.017920681,2.687749087,3.356174466,1.346687519,2.687749087,4.02319855,5.353049753,6.677316542,2.017920681,4.02319855,6.015880334,7.996012761,9.963642559
1479,594,-89.24330937,40.29900513,0.784,196000,0.720173378,1.438917926,2.156235255,2.872126978,3.586594707,1.438917926,2.872126978,4.299640052,5.721470042,7.137629842,2.156235255,4.299640052,6.43025791,8.548132346,10.65330688
1480,1227,-88.65174566,40.26591392,0.87,217500,0.795726097,1.589833158,2.382322997,3.173197431,3.962458276,1.589833158,3.173197431,4.750107348,6.320577434,7.884622218,2.382322997,4.750107348,7.103402081,9.442256227,11.76671881
1481,2998,-88.06075201,40.23005481,0.822,205500,0.886215432,1.770151992,2.651812775,3.531200871,4.408319376,1.770151992,3.531200871,5.28317138,7.026088262,8.759976261,2.651812775,5.28317138,7.894159326,10.48486012,13.05535727
1482,1360,-87.47037324,40.1914321,0.686,171500,0.712498601,1.42350001,2.133006153,2.841018955,3.547540342,1.42350001,2.841018955,4.252572239,5.658175264,7.057843436,2.133006153,4.252572239,6.358750244,8.451592159,10.53114997
1483,102,-86.88065387,40.15005043,0.792,198000,0.639431908,1.277592343,1.914482971,2.55010546,3.184461477,1.277592343,2.55010546,3.817552689,5.079947369,6.337302836,1.914482971,3.817552689,5.70925417,7.58963243,9.458732485
1484,219,-86.29163815,40.10591474,0.612,153000,0.790350478,1.578889217,2.36561868,3.15054133,3.933659628,1.578889217,3.15054133,4.714976036,6.272213032,7.822272017,2.36561868,4.714976036,7.048138545,9.365172687,11.66614494
1485,692,-85.70337,40.05903028,0.642,160500,0.694303076,1.387034004,2.078194891,2.767787841,3.455814962,1.387034004,2.767787841,4.142278357,5.510522397,6.872536805,2.078194891,4.142278357,6.192307252,8.228338427,10.25042873
1486,2494,-85.11589296,40.00940259,0.666,166500,0.498556215,0.996185053,1.492887681,1.988665266,2.483518973,0.996185053,1.988665266,2.977449968,3.962548493,4.943970169,1.492887681,2.977449968,4.453718354,5.921724329,7.381499387
1487,678,-84.52925028,39.95703753,0.7,175000,0.521961178,1.04279479,1.562502234,2.081084914,2.598544231,1.04279479,2.081084914,3.114881584,4.144196009,5.169039398,1.562502234,3.114881584,4.657175882,6.18942296,7.711660651
1488,537,-83.94348477,39.90194124,0.458,114500,0.525247307,1.049406361,1.572478529,2.094465174,2.615367664,1.049406361,2.094465174,3.135187362,4.171583848,5.203665556,1.572478529,3.135187362,4.688163367,6.231443407,7.76506435
1489,411,-83.35863887,39.84412016,0.688,172000,0.644563818,1.28759797,1.929104641,2.569086018,3.207544287,1.28759797,2.569086018,3.844481637,5.11380232,6.37706556,1.929104641,3.844481637,5.746190027,7.634288851,9.508837148
1490,1129,-82.77475463,39.78358099,0.402,100500,0.52463996,1.048254996,1.570846425,2.092415567,2.612963739,1.048254996,2.092415567,3.13249226,4.168495625,5.200436208,1.570846425,3.13249226,4.684973105,6.228324558,7.762582218
1491,700,-82.19187364,39.72033074,0.136,34000,0.230467028,0.460603312,0.690409218,0.919885111,1.149031357,0.460603312,0.919885111,1.377848321,1.834495867,2.289830673,0.690409218,1.377848321,2.06232718,2.743855664,3.422443645
1492,3031,-81.61003705,39.65437665,0.032,8000,0.125730894,0.251580842,0.377549438,0.503636281,0.629840964,0.251580842,0.503636281,0.756163085,1.009158024,1.262617864,0.377549438,0.756163085,1.135830033,1.516539374,1.898280201
1495,1621,-79.87119828,39.44036792,0.004,1000,0.01450148,0.029349544,0.044543502,0.060082663,0.075966335,0.029349544,0.060082663,0.092193828,0.125677509,0.16052818,0.044543502,0.092193828,0.142932317,0.196740309,0.253599146
1496,1620,-79.29394144,39.36367632,0.028,7000,0.150879713,0.301686113,0.452418916,0.603077839,0.7536626,0.301686113,0.603077839,0.904172917,1.204969084,1.505464081,0.452418916,0.904172917,1.35525437,1.805655644,2.255369104
1497,2333,-78.71792758,39.28432103,0.016,4000,0.407012118,0.813338519,1.218979943,1.623937132,2.028210826,0.813338519,1.623937132,2.431801767,3.236938349,4.039352806,1.218979943,2.431801767,3.638485472,4.839051064,6.033518546
1498,1818,-78.14319488,39.2023108,0.106,26500,0.164606794,0.32891463,0.492923841,0.656634763,0.820047731,0.32891463,0.656634763,0.983163077,1.308502248,1.632654951,0.492923841,0.983163077,1.470726741,1.955623863,2.437863478
1499,1618,-77.56978095,39.11765462,0.11,27500,0.132694113,0.265155627,0.397384807,0.529381918,0.661147225,0.265155627,0.529381918,0.792680992,1.055054963,1.316505949,0.397384807,0.792680992,1.185895697,1.577036066,1.966109244
1500,1625,-76.99772288,39.03036168,0.038,9500,0.104859151,0.209553496,0.314083218,0.418448499,0.522649522,0.209553496,0.418448499,0.62668647,0.83426887,1.04119716,0.314083218,0.62668647,0.937814687,1.2474728,1.55566574
1501,265,-75.85781976,38.84790332,0.538,134500,0.256312367,0.511960125,0.766944197,1.021265508,1.274924982,0.511960125,1.021265508,1.527923543,2.031941622,2.533327139,0.766944197,1.527923543,2.282962989,3.032087485,3.775321984
1502,2989,-75.29004597,38.75275732,0.328,82000,0.261878409,0.523117057,0.783716809,1.043678534,1.303003096,0.523117057,1.043678534,1.561691363,2.077162479,2.590098815,0.783716809,1.561691363,2.333947061,3.100507303,3.861395488
